Unnamed: 0,address_id,line1,line2,city,province_id,postal_code,country_code
860,1857,Calle 2965,Piso 6 Dto A,CABA,1,7366,AR
861,1858,Calle 9861,Piso 3 Dto B,La Plata,1,5675,AR
862,1859,Calle 5,,CABA,1,1183,AR
863,1860,Calle 7292,,Godoy Cruz,4,2593,AR
864,1861,Calle 3126,Piso 7 Dto C,Mar del Plata,1,2246,AR
865,1862,Calle 4874,Piso 1 Dto A,CABA,1,3323,AR
866,1863,Calle 1972,,CABA,1,8807,AR
867,1864,Calle 3848,Piso 8 Dto C,CABA,1,5424,AR
868,1865,Calle 1037,,Villa Carlos Paz,2,4530,AR
869,1866,Calle 490,Piso 1 Dto B,La Plata,1,8630,AR
870,1867,Calle 9450,,CABA,1,5601,AR
871,1868,Calle 4380,Piso 1 Dto C,Córdoba,2,4081,AR
872,1869,Calle 723,Piso 10 Dto B,Córdoba,2,4793,AR
873,1870,Calle 9799,Piso 6 Dto B,CABA,1,9922,AR
874,1871,Calle 9028,Piso 9 Dto A,La Plata,1,6681,AR
875,1872,Calle 6097,Piso 8 Dto B,La Plata,1,3418,AR
876,1873,Calle 5904,Piso 7 Dto A,Villa Carlos Paz,2,3255,AR
877,1874,Calle 7645,,San Rafael,4,1700,AR
878,1875,Calle 2377,,Mar del Plata,1,3285,AR
879,1876,Calle 1340,,Santa Fe,3,9512,AR
880,1877,Calle 9019,,Villa Carlos Paz,2,6486,AR
881,1878,Calle 6117,Piso 9 Dto B,Mar del Plata,1,4589,AR
882,1879,Calle 1744,Piso 4 Dto C,Río Cuarto,2,3551,AR
883,1880,Calle 1767,,Río Cuarto,2,6022,AR
884,1881,Calle 3429,,Santa Fe,3,4129,AR
885,1882,Calle 1984,,La Plata,1,2098,AR
886,1883,Calle 6913,Piso 6 Dto C,CABA,1,1173,AR
887,1884,Calle 3416,Piso 5 Dto B,La Plata,1,1686,AR
888,1885,Calle 5237,Piso 6 Dto A,Godoy Cruz,4,8759,AR
889,1886,Calle 6926,Piso 12 Dto C,Rosario,3,9033,AR
890,1887,Calle 1423,,La Plata,1,2359,AR
891,1888,Calle 1541,Piso 8 Dto B,Río Cuarto,2,4954,AR
892,1889,Calle 9055,,La Plata,1,7727,AR
893,1890,Calle 9723,Piso 11 Dto A,CABA,1,2132,AR
894,1891,Calle 9258,,La Plata,1,5148,AR
895,1892,Calle 2850,,Villa Carlos Paz,2,1652,AR
896,1893,Calle 1797,,Villa Carlos Paz,2,4262,AR
897,1894,Calle 6346,,CABA,1,7172,AR
898,1895,Calle 5572,Piso 11 Dto C,CABA,1,4747,AR
899,1896,Calle 1664,,Rosario,3,1387,AR
900,1897,Calle 7045,Piso 1 Dto C,Mar del Plata,1,9904,AR
901,1898,Calle 4570,Piso 7 Dto C,CABA,1,2096,AR
902,1899,Calle 5860,,Mar del Plata,1,3253,AR
903,1900,Calle 9346,,CABA,1,8308,AR
904,1901,Calle 7830,,La Plata,1,7770,AR
905,1902,Calle 3317,,Córdoba,2,7401,AR
906,1903,Calle 200,Piso 2 Dto C,Mar del Plata,1,9692,AR
907,1904,Calle 5236,,CABA,1,4091,AR
908,1905,Calle 1623,,CABA,1,3393,AR
909,1906,Calle 1115,,Rosario,3,3698,AR
910,1907,Calle 5927,Piso 4 Dto B,Villa Carlos Paz,2,1977,AR
911,1908,Calle 6466,Piso 1 Dto A,La Plata,1,7402,AR
912,1909,Calle 2087,Piso 8 Dto C,Córdoba,2,3576,AR
913,1910,Calle 8146,,Villa Carlos Paz,2,7837,AR
914,1911,Calle 2385,Piso 11 Dto A,Río Cuarto,2,5544,AR
915,1912,Calle 5595,Piso 5 Dto C,Mar del Plata,1,6048,AR
916,1913,Calle 9660,,La Plata,1,8689,AR
917,1914,Calle 5611,,La Plata,1,5122,AR
918,1915,Calle 9740,Piso 9 Dto A,Godoy Cruz,4,6311,AR
919,1916,Calle 5020,Piso 4 Dto B,Villa Carlos Paz,2,5563,AR
920,1917,Calle 3086,Piso 10 Dto A,Río Cuarto,2,4112,AR
921,1918,Calle 5262,,Río Cuarto,2,2920,AR
922,1919,Calle 9800,,Córdoba,2,9142,AR
923,1920,Calle 4436,Piso 10 Dto B,La Plata,1,3397,AR
924,1921,Calle 2039,Piso 7 Dto C,Villa Carlos Paz,2,1053,AR
925,1922,Calle 8111,Piso 8 Dto C,La Plata,1,9374,AR
926,1923,Calle 7008,,CABA,1,8804,AR
927,1924,Calle 2290,Piso 3 Dto A,CABA,1,1892,AR
928,1925,Calle 1761,Piso 9 Dto C,Santa Fe,3,3087,AR
929,1926,Calle 6935,,San Rafael,4,1161,AR
930,1927,Calle 4542,,Mar del Plata,1,4776,AR
931,1928,Calle 4371,,Río Cuarto,2,3485,AR
932,1929,Calle 3603,,Villa Carlos Paz,2,9875,AR
933,1930,Calle 9360,Piso 12 Dto C,Mendoza,4,8966,AR
934,1931,Calle 3621,,La Plata,1,3843,AR
935,1932,Calle 3913,Piso 11 Dto B,CABA,1,7335,AR
936,1933,Calle 1344,Piso 7 Dto C,CABA,1,8250,AR
937,1934,Calle 6229,Piso 1 Dto C,Villa Carlos Paz,2,4360,AR
938,1935,Calle 5609,Piso 6 Dto A,Mar del Plata,1,9315,AR
939,1936,Calle 3367,,Rafaela,3,7187,AR
940,1937,Calle 3571,Piso 6 Dto B,Rosario,3,5491,AR
941,1938,Calle 6217,,Córdoba,2,4998,AR
942,1939,Calle 6372,Piso 10 Dto B,CABA,1,7241,AR
943,1940,Calle 7297,Piso 7 Dto A,Mar del Plata,1,5176,AR
944,1941,Calle 4258,,La Plata,1,4590,AR
945,1942,Calle 595,,Córdoba,2,4745,AR
946,1943,Calle 1514,,Córdoba,2,5102,AR
947,1944,Calle 7424,,La Plata,1,8141,AR
948,1945,Calle 3754,,Rosario,3,9528,AR
949,1946,Calle 855,,CABA,1,5722,AR
950,1947,Calle 2752,,La Plata,1,2262,AR
951,1948,Calle 2929,Piso 9 Dto A,Santa Fe,3,7044,AR
952,1949,Calle 4025,,CABA,1,5461,AR
953,1950,Calle 8266,,Rafaela,3,3736,AR
954,1951,Calle 3964,Piso 10 Dto B,CABA,1,8576,AR
955,1952,Calle 1801,,Mar del Plata,1,1692,AR
956,1953,Calle 10,Piso 5 Dto B,Mendoza,4,7471,AR
957,1954,Calle 8603,Piso 8 Dto C,La Plata,1,7638,AR
958,1955,Calle 2735,,La Plata,1,1596,AR
959,1956,Calle 4890,Piso 2 Dto C,La Plata,1,7268,AR
960,1957,Calle 5154,,CABA,1,4531,AR
961,1958,Calle 7372,,Rosario,3,5947,AR
962,1959,Calle 3721,Piso 8 Dto B,CABA,1,7541,AR
963,1960,Calle 3354,Piso 8 Dto A,Villa Carlos Paz,2,1841,AR
964,1961,Calle 1660,,San Rafael,4,6743,AR
965,1962,Calle 7101,Piso 2 Dto C,San Rafael,4,6812,AR
966,1963,Calle 7856,Piso 2 Dto B,Córdoba,2,4169,AR
967,1964,Calle 182,Piso 2 Dto A,Mendoza,4,1981,AR
968,1965,Calle 8538,Piso 6 Dto A,Mar del Plata,1,7609,AR
969,1966,Calle 5685,Piso 10 Dto B,Santa Fe,3,7028,AR
970,1967,Calle 2021,Piso 8 Dto B,Rafaela,3,9420,AR
971,1968,Calle 9280,,Río Cuarto,2,7191,AR
972,1969,Calle 4377,,Villa Carlos Paz,2,2526,AR
973,1970,Calle 687,,CABA,1,3178,AR
974,1971,Calle 6842,Piso 3 Dto B,CABA,1,4450,AR
975,1972,Calle 614,Piso 5 Dto C,Mendoza,4,2082,AR
976,1973,Calle 8086,Piso 2 Dto A,CABA,1,6615,AR
977,1974,Calle 9455,Piso 9 Dto C,Santa Fe,3,6349,AR
978,1975,Calle 9663,Piso 9 Dto C,Mar del Plata,1,5018,AR
979,1976,Calle 7920,Piso 5 Dto B,Santa Fe,3,9173,AR
980,1977,Calle 4921,,Mar del Plata,1,4663,AR
981,1978,Calle 7608,Piso 3 Dto A,Rosario,3,7760,AR
982,1979,Calle 4901,,La Plata,1,8883,AR
983,1980,Calle 7138,,Rosario,3,7786,AR
984,1981,Calle 6069,,Godoy Cruz,4,8971,AR
985,1982,Calle 9641,Piso 4 Dto B,Godoy Cruz,4,4852,AR
986,1983,Calle 5507,Piso 3 Dto C,CABA,1,7174,AR
987,1984,Calle 140,Piso 3 Dto C,CABA,1,9071,AR
988,1985,Calle 2489,Piso 1 Dto A,San Rafael,4,3909,AR
989,1986,Calle 5854,,La Plata,1,1662,AR
990,1987,Calle 1638,,Santa Fe,3,1647,AR
991,1988,Calle 2785,,Rosario,3,5379,AR
992,1989,Calle 1175,,Río Cuarto,2,2064,AR
993,1990,Calle 2579,,Villa Carlos Paz,2,9133,AR
994,1991,Calle 6446,,Córdoba,2,8744,AR
995,1992,Calle 5021,Piso 5 Dto C,Mar del Plata,1,7848,AR
996,1993,Calle 5352,Piso 4 Dto A,Santa Fe,3,3436,AR
997,1994,Calle 9629,,CABA,1,8355,AR
998,1995,Calle 4629,Piso 6 Dto C,CABA,1,4919,AR
999,1996,Calle 9046,Piso 12 Dto C,CABA,1,4436,AR
1000,1997,Calle 2565,Piso 7 Dto A,Villa Carlos Paz,2,2082,AR
1001,1998,Calle 6383,Piso 3 Dto B,La Plata,1,7512,AR
1002,1999,Calle 6920,,La Plata,1,1121,AR
1003,2000,Calle 1528,,Godoy Cruz,4,1688,AR
1004,2001,Calle 8116,,Mar del Plata,1,7846,AR
1005,2002,Calle 5911,Piso 12 Dto B,Rafaela,3,6524,AR
1006,2003,Calle 3305,Piso 4 Dto A,Mar del Plata,1,9273,AR
1007,2004,Calle 9675,,Mar del Plata,1,8126,AR
1008,2005,Calle 9683,Piso 9 Dto B,Mar del Plata,1,1729,AR
1009,2006,Calle 9656,Piso 11 Dto A,La Plata,1,7836,AR
1010,2007,Calle 9370,,San Rafael,4,8360,AR
1011,2008,Calle 635,Piso 4 Dto C,Mar del Plata,1,7468,AR
1012,2009,Calle 665,,CABA,1,7504,AR
1013,2010,Calle 4484,Piso 9 Dto C,CABA,1,1267,AR
1014,2011,Calle 5017,,Rafaela,3,9136,AR
1015,2012,Calle 4712,Piso 2 Dto A,Mar del Plata,1,6383,AR
1016,2013,Calle 233,,CABA,1,6386,AR
1017,2014,Calle 1630,Piso 3 Dto C,Mendoza,4,3769,AR
1018,2015,Calle 2652,,Villa Carlos Paz,2,6921,AR
1019,2016,Calle 5071,,Santa Fe,3,2248,AR
1020,2017,Calle 3925,,Rosario,3,2857,AR
1021,2018,Calle 8759,,Mar del Plata,1,8884,AR
1022,2019,Calle 1508,Piso 6 Dto A,Santa Fe,3,4101,AR
1023,2020,Calle 299,,San Rafael,4,3658,AR
1024,2021,Calle 8763,Piso 4 Dto B,Mar del Plata,1,1488,AR
1025,2022,Calle 1697,,Santa Fe,3,3744,AR
1026,2023,Calle 9607,,Villa Carlos Paz,2,4715,AR
1027,2024,Calle 6346,Piso 6 Dto C,Villa Carlos Paz,2,4262,AR
1028,2025,Calle 61,,CABA,1,7103,AR
1029,2026,Calle 5164,,CABA,1,2572,AR
1030,2027,Calle 9714,Piso 3 Dto B,Córdoba,2,6582,AR
1031,2028,Calle 5195,Piso 4 Dto B,Córdoba,2,5807,AR
1032,2029,Calle 4919,Piso 11 Dto A,Rosario,3,7219,AR
1033,2030,Calle 1219,,La Plata,1,9163,AR
1034,2031,Calle 373,Piso 1 Dto B,Villa Carlos Paz,2,4027,AR
1035,2032,Calle 9879,Piso 10 Dto A,Rafaela,3,2857,AR
1036,2033,Calle 5216,,Godoy Cruz,4,2291,AR
1037,2034,Calle 9015,Piso 9 Dto A,La Plata,1,5874,AR
1038,2035,Calle 5111,Piso 7 Dto A,Rosario,3,5408,AR
1039,2036,Calle 9639,Piso 1 Dto A,CABA,1,1696,AR
1040,2037,Calle 8880,,Santa Fe,3,5056,AR
1041,2038,Calle 9323,,CABA,1,8705,AR
1042,2039,Calle 2775,,Córdoba,2,7683,AR
1043,2040,Calle 9449,Piso 12 Dto A,Villa Carlos Paz,2,9971,AR
1044,2041,Calle 6365,Piso 4 Dto C,CABA,1,6640,AR
1045,2042,Calle 6743,Piso 10 Dto B,Mar del Plata,1,5080,AR
1046,2043,Calle 9917,,Villa Carlos Paz,2,7644,AR
1047,2044,Calle 2101,,Río Cuarto,2,5076,AR
1048,2045,Calle 4096,,Córdoba,2,7467,AR
1049,2046,Calle 1846,,Godoy Cruz,4,2814,AR
1050,2047,Calle 3381,,La Plata,1,3019,AR
1051,2048,Calle 6206,Piso 11 Dto C,La Plata,1,8264,AR
1052,2049,Calle 3388,,Rosario,3,4977,AR
1053,2050,Calle 7168,,La Plata,1,8099,AR
1054,2051,Calle 7517,,CABA,1,7773,AR
1055,2052,Calle 4644,Piso 5 Dto A,Rosario,3,1225,AR
1056,2053,Calle 1070,Piso 10 Dto B,Rafaela,3,5967,AR
1057,2054,Calle 4516,Piso 8 Dto B,Mar del Plata,1,3628,AR
1058,2055,Calle 281,Piso 4 Dto C,CABA,1,7300,AR
1059,2056,Calle 8351,,San Rafael,4,5385,AR
1060,2057,Calle 1620,Piso 5 Dto C,Mar del Plata,1,7614,AR
1061,2058,Calle 3953,,CABA,1,9682,AR
1062,2059,Calle 56,Piso 3 Dto A,Río Cuarto,2,7876,AR
1063,2060,Calle 3070,Piso 2 Dto C,CABA,1,7960,AR
1064,2061,Calle 9605,Piso 4 Dto C,Villa Carlos Paz,2,6847,AR
1065,2062,Calle 3216,,Mar del Plata,1,6507,AR
1066,2063,Calle 8725,,CABA,1,8058,AR
1067,2064,Calle 1691,,CABA,1,7729,AR
1068,2065,Calle 8766,,La Plata,1,9987,AR
1069,2066,Calle 3515,,Córdoba,2,1599,AR
1070,2067,Calle 6704,Piso 2 Dto B,Mar del Plata,1,4425,AR
1071,2068,Calle 1947,,CABA,1,1723,AR
1072,2069,Calle 2737,,Río Cuarto,2,9020,AR
1073,2070,Calle 1640,,Santa Fe,3,5549,AR
1074,2071,Calle 5848,,La Plata,1,1440,AR
1075,2072,Calle 350,,San Rafael,4,3819,AR
1076,2073,Calle 2940,,CABA,1,3172,AR
1077,2074,Calle 7365,,Mar del Plata,1,1515,AR
1078,2075,Calle 3346,Piso 6 Dto C,Río Cuarto,2,8074,AR
1079,2076,Calle 7762,,Córdoba,2,7136,AR
1080,2077,Calle 6888,,Mar del Plata,1,4469,AR
1081,2078,Calle 7121,,CABA,1,5360,AR
1082,2079,Calle 8698,Piso 10 Dto C,Río Cuarto,2,8422,AR
1083,2080,Calle 8731,,Rafaela,3,8357,AR
1084,2081,Calle 4575,,La Plata,1,1328,AR
1085,2082,Calle 8773,,La Plata,1,3077,AR
1086,2083,Calle 8742,Piso 2 Dto C,Mar del Plata,1,7465,AR
1087,2084,Calle 8832,,CABA,1,1831,AR
1088,2085,Calle 1216,,Rafaela,3,6556,AR
1089,2086,Calle 4279,,La Plata,1,3921,AR
1090,2087,Calle 2290,,CABA,1,9486,AR
1091,2088,Calle 6917,,Córdoba,2,6273,AR
1092,2089,Calle 5533,,La Plata,1,1447,AR
1093,2090,Calle 498,,Rafaela,3,2328,AR
1094,2091,Calle 1610,Piso 8 Dto C,Villa Carlos Paz,2,1937,AR
1095,2092,Calle 5126,,Villa Carlos Paz,2,9257,AR
1096,2093,Calle 2610,,Santa Fe,3,9847,AR
1097,2094,Calle 1256,Piso 3 Dto A,Mar del Plata,1,9215,AR
1098,2095,Calle 662,Piso 9 Dto B,La Plata,1,1430,AR
1099,2096,Calle 4281,Piso 4 Dto B,Córdoba,2,6594,AR
1100,2097,Calle 4507,Piso 9 Dto A,Mar del Plata,1,7188,AR
1101,2098,Calle 2446,,La Plata,1,6269,AR
1102,2099,Calle 5082,Piso 3 Dto C,Villa Carlos Paz,2,1686,AR
1103,2100,Calle 7697,,Río Cuarto,2,4938,AR
1104,2101,Calle 9147,Piso 8 Dto C,Río Cuarto,2,1278,AR
1105,2102,Calle 995,,CABA,1,7417,AR
1106,2103,Calle 9107,,Rosario,3,5286,AR
1107,2104,Calle 2908,Piso 9 Dto B,San Rafael,4,5079,AR
1108,2105,Calle 3076,,Mar del Plata,1,7548,AR
1109,2106,Calle 1074,Piso 3 Dto C,Mar del Plata,1,5835,AR
1110,2107,Calle 5039,,Mar del Plata,1,1339,AR
1111,2108,Calle 2139,Piso 6 Dto C,Rafaela,3,4504,AR
1112,2109,Calle 1347,Piso 8 Dto A,La Plata,1,5777,AR
1113,2110,Calle 4762,Piso 1 Dto A,La Plata,1,4753,AR
1114,2111,Calle 3064,,Mar del Plata,1,2386,AR
1115,2112,Calle 4585,,La Plata,1,4700,AR
1116,2113,Calle 8208,Piso 9 Dto A,Mar del Plata,1,6432,AR
1117,2114,Calle 1009,Piso 11 Dto C,Mar del Plata,1,1615,AR
1118,2115,Calle 4774,,Córdoba,2,4423,AR
1119,2116,Calle 4223,,Mar del Plata,1,7467,AR
1120,2117,Calle 1476,Piso 2 Dto C,Rosario,3,9621,AR
1121,2118,Calle 8920,,Córdoba,2,4950,AR
1122,2119,Calle 8071,Piso 4 Dto A,Córdoba,2,6292,AR
1123,2120,Calle 570,,La Plata,1,9272,AR
1124,2121,Calle 6379,Piso 2 Dto B,Santa Fe,3,9592,AR
1125,2122,Calle 3420,,CABA,1,6481,AR
1126,2123,Calle 9785,,CABA,1,7181,AR
1127,2124,Calle 8149,Piso 5 Dto C,Mar del Plata,1,2961,AR
1128,2125,Calle 3502,Piso 7 Dto B,San Rafael,4,3194,AR
1129,2126,Calle 1162,Piso 2 Dto C,Mar del Plata,1,2783,AR
1130,2127,Calle 6505,Piso 9 Dto B,CABA,1,1432,AR
1131,2128,Calle 3191,,Santa Fe,3,4532,AR
1132,2129,Calle 7394,Piso 5 Dto B,CABA,1,7852,AR
1133,2130,Calle 4817,Piso 3 Dto C,CABA,1,1702,AR
1134,2131,Calle 3894,Piso 8 Dto B,Villa Carlos Paz,2,8133,AR
1135,2132,Calle 1909,Piso 12 Dto A,CABA,1,1294,AR
1136,2133,Calle 8524,Piso 4 Dto B,Mendoza,4,7518,AR
1137,2134,Calle 6329,Piso 3 Dto C,Rosario,3,2190,AR
1138,2135,Calle 1638,Piso 3 Dto A,Mendoza,4,6579,AR
1139,2136,Calle 8341,Piso 9 Dto A,La Plata,1,2782,AR
1140,2137,Calle 6955,,Villa Carlos Paz,2,4454,AR
1141,2138,Calle 661,Piso 2 Dto A,Santa Fe,3,1081,AR
1142,2139,Calle 5614,Piso 5 Dto A,Mendoza,4,9660,AR
1143,2140,Calle 3830,,CABA,1,1874,AR
1144,2141,Calle 296,Piso 10 Dto A,Villa Carlos Paz,2,2062,AR
1145,2142,Calle 259,Piso 12 Dto B,CABA,1,3713,AR
1146,2143,Calle 9385,Piso 10 Dto C,Rafaela,3,7158,AR
1147,2144,Calle 9907,Piso 10 Dto C,Rafaela,3,2468,AR
1148,2145,Calle 6000,,Mar del Plata,1,3407,AR
1149,2146,Calle 349,,Villa Carlos Paz,2,3869,AR
1150,2147,Calle 4824,Piso 3 Dto B,CABA,1,1897,AR
1151,2148,Calle 9141,Piso 8 Dto A,Córdoba,2,2928,AR
1152,2149,Calle 7242,,Rosario,3,6070,AR
1153,2150,Calle 3738,,San Rafael,4,6337,AR
1154,2151,Calle 2270,,Río Cuarto,2,5664,AR
1155,2152,Calle 1931,Piso 3 Dto C,Santa Fe,3,6592,AR
1156,2153,Calle 6656,,CABA,1,8113,AR
1157,2154,Calle 6266,Piso 10 Dto B,Mar del Plata,1,7667,AR
1158,2155,Calle 245,Piso 9 Dto B,Mendoza,4,2609,AR
1159,2156,Calle 5140,,Rafaela,3,5127,AR
1160,2157,Calle 8872,Piso 3 Dto A,Santa Fe,3,9339,AR
1161,2158,Calle 483,,Córdoba,2,1016,AR
1162,2159,Calle 7115,Piso 10 Dto B,Río Cuarto,2,2025,AR
1163,2160,Calle 8256,,La Plata,1,4167,AR
1164,2161,Calle 786,,Rosario,3,5575,AR
1165,2162,Calle 1199,,Mar del Plata,1,8424,AR
1166,2163,Calle 8550,Piso 4 Dto C,Rafaela,3,7736,AR
1167,2164,Calle 3613,Piso 11 Dto B,La Plata,1,1275,AR
1168,2165,Calle 4613,,Mar del Plata,1,8356,AR
1169,2166,Calle 2131,Piso 10 Dto A,Villa Carlos Paz,2,1318,AR
1170,2167,Calle 8063,Piso 12 Dto C,Rafaela,3,7299,AR
1171,2168,Calle 9860,,San Rafael,4,7509,AR
1172,2169,Calle 1101,,Villa Carlos Paz,2,8436,AR
1173,2170,Calle 5148,,CABA,1,4319,AR
1174,2171,Calle 1782,,Godoy Cruz,4,8606,AR
1175,2172,Calle 1666,,CABA,1,1007,AR
1176,2173,Calle 3899,Piso 9 Dto C,La Plata,1,3168,AR
1177,2174,Calle 5652,,Mar del Plata,1,4575,AR
1178,2175,Calle 8933,Piso 5 Dto B,Mar del Plata,1,1805,AR
1179,2176,Calle 783,Piso 3 Dto B,Santa Fe,3,9360,AR
1180,2177,Calle 7065,,Mendoza,4,4874,AR
1181,2178,Calle 1665,,La Plata,1,3322,AR
1182,2179,Calle 8412,,Villa Carlos Paz,2,1229,AR
1183,2180,Calle 9651,,Villa Carlos Paz,2,4168,AR
1184,2181,Calle 2812,Piso 10 Dto C,La Plata,1,9049,AR
1185,2182,Calle 3796,,La Plata,1,9442,AR
1186,2183,Calle 6692,,La Plata,1,8366,AR
1187,2184,Calle 9644,Piso 9 Dto C,Mar del Plata,1,7599,AR
1188,2185,Calle 1001,,Mar del Plata,1,7636,AR
1189,2186,Calle 254,Piso 6 Dto A,Rosario,3,9857,AR
1190,2187,Calle 2957,Piso 4 Dto C,CABA,1,6372,AR
1191,2188,Calle 5998,Piso 1 Dto B,La Plata,1,2718,AR
1192,2189,Calle 1194,,CABA,1,2191,AR
1193,2190,Calle 7483,Piso 10 Dto A,La Plata,1,4853,AR
1194,2191,Calle 4732,,Río Cuarto,2,3078,AR
1195,2192,Calle 9916,,Rosario,3,9884,AR
1196,2193,Calle 4109,,San Rafael,4,5884,AR
1197,2194,Calle 8392,,Rafaela,3,2376,AR
1198,2195,Calle 8941,,Mar del Plata,1,8231,AR
1199,2196,Calle 3855,Piso 9 Dto B,CABA,1,7397,AR
1200,2197,Calle 3060,Piso 1 Dto C,Mar del Plata,1,5503,AR
1201,2198,Calle 1041,Piso 12 Dto C,Rafaela,3,9108,AR
1202,2199,Calle 2457,Piso 10 Dto C,Mar del Plata,1,9287,AR
1203,2200,Calle 2122,,Córdoba,2,9092,AR
1204,2201,Calle 5215,,Rafaela,3,7530,AR
1205,2202,Calle 6041,Piso 1 Dto C,Córdoba,2,1489,AR
1206,2203,Calle 6242,Piso 12 Dto C,Santa Fe,3,8481,AR
1207,2204,Calle 2752,,CABA,1,6613,AR
1208,2205,Calle 8579,Piso 7 Dto B,CABA,1,4213,AR
1209,2206,Calle 4820,,Mar del Plata,1,3180,AR
1210,2207,Calle 6413,,Villa Carlos Paz,2,6573,AR
1211,2208,Calle 5372,Piso 3 Dto C,CABA,1,8918,AR
1212,2209,Calle 6375,,Godoy Cruz,4,7613,AR
1213,2210,Calle 5626,Piso 9 Dto C,Rosario,3,2674,AR
1214,2211,Calle 1741,Piso 9 Dto C,Rafaela,3,7049,AR
1215,2212,Calle 8023,Piso 9 Dto B,Mar del Plata,1,6314,AR
1216,2213,Calle 4708,,Villa Carlos Paz,2,4181,AR
1217,2214,Calle 8394,,Córdoba,2,8884,AR
1218,2215,Calle 8545,,CABA,1,5409,AR
1219,2216,Calle 3444,,La Plata,1,6328,AR
1220,2217,Calle 5371,,La Plata,1,3842,AR
1221,2218,Calle 6873,,Córdoba,2,4901,AR
1222,2219,Calle 751,Piso 1 Dto C,La Plata,1,3452,AR
1223,2220,Calle 577,Piso 6 Dto A,CABA,1,7273,AR
1224,2221,Calle 9695,,Mendoza,4,3156,AR
1225,2222,Calle 2127,Piso 4 Dto C,La Plata,1,7589,AR
1226,2223,Calle 9133,,Santa Fe,3,6315,AR
1227,2224,Calle 8830,Piso 8 Dto B,La Plata,1,3745,AR
1228,2225,Calle 8360,Piso 6 Dto C,La Plata,1,9869,AR
1229,2226,Calle 5960,Piso 6 Dto C,Villa Carlos Paz,2,3912,AR
1230,2227,Calle 1945,Piso 2 Dto C,Mar del Plata,1,6444,AR
1231,2228,Calle 646,Piso 1 Dto A,CABA,1,7103,AR
1232,2229,Calle 1192,,Córdoba,2,6340,AR
1233,2230,Calle 5309,,CABA,1,9548,AR
1234,2231,Calle 9103,,Villa Carlos Paz,2,5651,AR
1235,2232,Calle 8599,Piso 10 Dto B,Mar del Plata,1,9038,AR
1236,2233,Calle 3639,Piso 7 Dto B,Mar del Plata,1,5795,AR
1237,2234,Calle 2126,,CABA,1,7042,AR
1238,2235,Calle 8616,,CABA,1,3190,AR
1239,2236,Calle 3280,,Rosario,3,5994,AR
1240,2237,Calle 133,,Mar del Plata,1,7805,AR
1241,2238,Calle 9057,,CABA,1,9724,AR
1242,2239,Calle 8499,Piso 12 Dto A,Santa Fe,3,3899,AR
1243,2240,Calle 7607,Piso 6 Dto B,Santa Fe,3,5352,AR
1244,2241,Calle 9359,,CABA,1,2478,AR
1245,2242,Calle 7432,,Rafaela,3,2675,AR
1246,2243,Calle 7202,Piso 2 Dto C,CABA,1,3876,AR
1247,2244,Calle 3250,,CABA,1,4049,AR
1248,2245,Calle 2543,,CABA,1,7749,AR
1249,2246,Calle 6998,,San Rafael,4,5967,AR
1250,2247,Calle 3875,Piso 3 Dto B,Córdoba,2,5006,AR
1251,2248,Calle 5048,,Mar del Plata,1,9013,AR
1252,2249,Calle 3586,Piso 3 Dto B,Villa Carlos Paz,2,5049,AR
1253,2250,Calle 4160,,Villa Carlos Paz,2,3956,AR
1254,2251,Calle 7190,,Río Cuarto,2,8211,AR
1255,2252,Calle 4039,Piso 11 Dto C,La Plata,1,9634,AR
1256,2253,Calle 8034,,Córdoba,2,9502,AR
1257,2254,Calle 1615,Piso 3 Dto B,CABA,1,1889,AR
1258,2255,Calle 729,Piso 5 Dto C,CABA,1,8628,AR
1259,2256,Calle 7183,,Mar del Plata,1,7098,AR
1260,2257,Calle 8766,,CABA,1,4309,AR
1261,2258,Calle 3872,,La Plata,1,6254,AR
1262,2259,Calle 2671,,La Plata,1,1374,AR
1263,2260,Calle 9616,,Córdoba,2,2515,AR
1264,2261,Calle 8379,,La Plata,1,1080,AR
1265,2262,Calle 3448,Piso 11 Dto C,Mendoza,4,2522,AR
1266,2263,Calle 2473,,CABA,1,4395,AR
1267,2264,Calle 7543,,Mar del Plata,1,1876,AR
1268,2265,Calle 1463,Piso 2 Dto A,Río Cuarto,2,7597,AR
1269,2266,Calle 686,,CABA,1,8315,AR
1270,2267,Calle 8670,,Río Cuarto,2,4507,AR
1271,2268,Calle 7069,,CABA,1,9784,AR
1272,2269,Calle 4940,,Villa Carlos Paz,2,5621,AR
1273,2270,Calle 373,Piso 9 Dto C,La Plata,1,9598,AR
1274,2271,Calle 9445,,Mendoza,4,3459,AR
1275,2272,Calle 9690,Piso 4 Dto C,CABA,1,6733,AR
1276,2273,Calle 21,Piso 4 Dto C,Rosario,3,3100,AR
1277,2274,Calle 3750,,Rosario,3,5513,AR
1278,2275,Calle 9007,Piso 6 Dto C,La Plata,1,7346,AR
1279,2276,Calle 3474,,Rosario,3,3558,AR
1280,2277,Calle 882,Piso 7 Dto A,La Plata,1,3653,AR
1281,2278,Calle 4554,,La Plata,1,8259,AR
1282,2279,Calle 367,,Mar del Plata,1,3072,AR
1283,2280,Calle 5610,,CABA,1,1124,AR
1284,2281,Calle 531,,Villa Carlos Paz,2,1276,AR
1285,2282,Calle 8133,Piso 10 Dto C,Godoy Cruz,4,7038,AR
1286,2283,Calle 1064,Piso 6 Dto B,Santa Fe,3,7094,AR
